"Airline","AirlineID","SourceAirport","SourceID","DestAirport","DestID","Codeshare","Stops","Equipment"
"AC","330","YYZ","193","FRA","340","",0,"77W"
"AC","330","YYZ","193","GCM","1926","",0,"E90"
"AC","330","YYZ","193","GGT","1941","",0,"E90"
"AC","330","YYZ","193","GND","2882","",0,"319"
"AC","330","YYZ","193","GRU","2564","",0,"763"
"AC","330","YYZ","193","HAV","1909","",0,"E90"
"AC","330","YYZ","193","HKG","3077","",0,"77L"
"AC","330","YYZ","193","HOG","1910","",0,"319"
"AC","330","YYZ","193","IAD","3714","Y",0,"CRJ ERJ CR7"
"AC","330","YYZ","193","IAH","3550","Y",0,"CRA"
"AC","330","YYZ","193","IND","3585","Y",0,"CRJ"
"AC","330","YYZ","193","IST","1701","",0,"77W 763"
"AC","330","YYZ","193","JFK","3797","Y",0,"CRA"
"AC","330","YYZ","193","KIN","1779","",0,"319"
"AC","330","YYZ","193","LAS","3877","",0,"763 319"
"AC","330","YYZ","193","LAX","3484","",0,"321 320"
"AC","330","YYZ","193","LGA","3697","",0,"E90 E75"
"AC","330","YYZ","193","LHR","507","",0,"763 77L 77W 333"
"AC","330","YYZ","193","LIM","2789","",0,"763"
"AC","330","YYZ","193","LIR","1881","",0,"319"
"AC","330","YYZ","193","MBJ","1780","",0,"319"
"AC","330","YYZ","193","MCI","3458","Y",0,"CRJ"
"AC","330","YYZ","193","MCO","3878","",0,"319"
"AC","330","YYZ","193","MDT","3542","Y",0,"BEH"
"AC","330","YYZ","193","MEX","1824","",0,"319"
"AC","330","YYZ","193","MIA","3576","",0,"E90"
"AC","330","YYZ","193","MKE","3717","Y",0,"CRJ"
"AC","330","YYZ","193","MSP","3858","Y",0,"CRA CRJ"
"AC","330","YYZ","193","MSY","3861","Y",0,"CRA"
"AC","330","YYZ","193","MUC","346","",0,"77W"
"AC","330","YYZ","193","NAS","1953","",0,"319"
"AC","330","YYZ","193","NRT","2279","",0,"77W"
"AC","330","YYZ","193","ORD","3830","",0,"E75"
"AC","330","YYZ","193","PEK","3364","",0,"77W"
"AC","330","YYZ","193","PHL","3752","",0,"E75"
"AC","330","YYZ","193","PHX","3462","",0,"319"
"AC","330","YYZ","193","PIT","3570","Y",0,"DH1"
"AC","330","YYZ","193","PLS","1754","",0,"E90"
"AC","330","YYZ","193","POP","1761","",0,"319"
"AC","330","YYZ","193","PUJ","1760","",0,"319"
"AC","330","YYZ","193","PVG","3406","",0,"77L"
"AC","330","YYZ","193","RDU","3626","Y",0,"CRJ"
"AC","330","YYZ","193","ROC","3622","Y",0,"BEH"
"AC","330","YYZ","193","RSW","3793","",0,"320"
"AC","330","YYZ","193","SAN","3731","",0,"319"
"AC","330","YYZ","193","SCL","2650","",0,"763"
"AC","330","YYZ","193","SEA","3577","",0,"E90"
"AC","330","YYZ","193","SFO","3469","",0,"320"
"AC","330","YYZ","193","SJO","1885","",0,"319"
"AC","330","YYZ","193","SNU","1918","",0,"319"
"AC","330","YYZ","193","STL","3678","Y",0,"CRJ"
"AC","330","YYZ","193","SYR","3745","Y",0,"BEH"
"AC","330","YYZ","193","TLV","1590","",0,"763"
"AC","330","YYZ","193","TPA","3646","",0,"319"
"AC","330","YYZ","193","UVF","2894","",0,"319"
"AC","330","YYZ","193","VIE","1613","Y",0,"763"
"AC","330","YYZ","193","VRA","1923","",0,"319"
"AC","330","YYZ","193","WAW","679","",0,"788"
"AC","330","YYZ","193","YAM","21","Y",0,"DH1"
"AC","330","YYZ","193","YDF","45","",0,"E90"
"AC","330","YYZ","193","YEG","49","",0,"320 319 E90"
"AC","330","YYZ","193","YFC","56","Y",0,"DH4"
"AC","330","YYZ","193","YGK","61","Y",0,"BEH"
"AC","330","YYZ","193","YHZ","73","",0,"320 E90 319 763"
"AC","330","YYZ","193","YMM","90","",0,"E90 320 319"
"AC","330","YYZ","193","YOW","100","",0,"E90 319 320 763 E75"
"AC","330","YYZ","193","YQB","111","Y",0,"DH4"
"AC","330","YYZ","193","YQG","113","",0,"319"
"AC","330","YYZ","193","YQM","117","Y",0,"DH4 CRJ"
"AC","330","YYZ","193","YQR","120","",0,"E90"
"AC","330","YYZ","193","YQT","121","Y",0,"DH4 CRJ"
"AC","330","YYZ","193","YQY","126","Y",0,"CRJ"
"AC","330","YYZ","193","YSB","133","Y",0,"DH1"
"AC","330","YYZ","193","YSJ","135","Y",0,"DH4"
"AC","330","YYZ","193","YTS","143","Y",0,"DH1"
"AC","330","YYZ","193","YUL","146","",0,"319 321 320 E90 333 763 E75"
"AC","330","YYZ","193","YVR","156","",0,"321 320 77W 763 77L 319 333"
"AC","330","YYZ","193","YWG","160","",0,"320 E90 319"
"AC","330","YYZ","193","YXE","166","",0,"E90"
"AC","330","YYZ","193","YXU","174","Y",0,"DH1 DH4"
"AC","330","YYZ","193","YYB","177","Y",0,"DH1"
"AC","330","YYZ","193","YYC","178","",0,"320 321 319"
"AC","330","YYZ","193","YYG","182","Y",0,"CRJ"
"AC","330","YYZ","193","YYJ","184","",0,"320"
"AC","330","YYZ","193","YYT","189","",0,"320 E90 319"
"AC","330","YYZ","193","YZR","199","Y",0,"BEH"
"AC","330","YYZ","193","ZRH","1678","",0,"333"
"AC","330","YZF","196","YEG","49","Y",0,"CRJ"
"AC","330","YZF","196","YYC","178","Y",0,"CRJ"
"AC","330","YZP","198","YVR","156","Y",0,"DH3"
"AC","330","YZR","199","YYZ","193","Y",0,"BEH"
"AC","330","YZV","202","YQB","111","Y",0,"DH1"
"AC","330","YZV","202","YUL","146","Y",0,"DH1"
"AC","330","YZV","202","YWK","161","Y",0,"DH1"
"AC","330","ZBF","5538","YUL","146","Y",0,"DH3 DH1"
"AC","330","ZRH","1678","YUL","146","",0,"330"
"AC","330","ZRH","1678","YYZ","193","",0,"333"
"AF","137","ATL","3682","YUL","146","Y",0,"CR7 CR9"
"AF","137","ATL","3682","YYZ","193","Y",0,"CR9"
"AF","137","CDG","1382","YUL","146","",0,"744 343"
"AF","137","CDG","1382","YYZ","193","",0,"772"
"AF","137","YUL","146","ATL","3682","Y",0,"CR9"
"AF","137","YUL","146","CDG","1382","",0,"744 343"
"AF","137","YYZ","193","ATL","3682","Y",0,"CR7"
"AF","137","YYZ","193","CDG","1382","",0,"772"
"AH","794","ALG","210","YUL","146","",0,"330"
"AH","794","YUL","146","ALG","210","",0,"330"
"AM","321","ATL","3682","YUL","146","Y",0,"CR9 CR7"
"AM","321","MEX","1824","YUL","146","",0,"738"
"AM","321","YUL","146","ATL","3682","Y",0,"CR9 CR7"
"AM","321","YUL","146","MEX","1824","",0,"738"
"AS","439","LAX","3484","YVR","156","",0,"734 739 73J"
"AS","439","PDX","3720","YVR","156","Y",0,"DH4"
"AS","439","SEA","3577","YEG","49","Y",0,"DH4"
"AS","439","SEA","3577","YLW","87","Y",0,"DH4"
"AS","439","SEA","3577","YVR","156","Y",0,"DH4"
"AS","439","SEA","3577","YYC","178","Y",0,"DH4"
"AS","439","SEA","3577","YYJ","184","Y",0,"DH4"
"AS","439","YEG","49","SEA","3577","Y",0,"DH4"
"AS","439","YLW","87","SEA","3577","Y",0,"DH4"
"AS","439","YVR","156","LAX","3484","",0,"739 734 73J"
"AS","439","YVR","156","PDX","3720","Y",0,"DH4"
"AS","439","YVR","156","SEA","3577","Y",0,"DH4"
"AS","439","YYC","178","SEA","3577","Y",0,"DH4"
"AS","439","YYJ","184","SEA","3577","Y",0,"DH4"
"AT","4248","CMN","1074","YUL","146","",0,"763"
"AT","4248","YUL","146","CMN","1074","",0,"763"
"AV","515","BOG","2709","YYZ","193","Y",0,"763"
"AV","515","MEX","1824","YYZ","193","",0,"319"
"AV","515","SAL","1892","YYZ","193","",0,"320"
"AV","515","YYZ","193","BOG","2709","Y",0,"763"
"AV","515","YYZ","193","MEX","1824","",0,"319"
"AV","515","YYZ","193","SAL","1892","",0,"320"
"AY","2350","JFK","3797","YUL","146","Y",0,"ERD"
"AY","2350","JFK","3797","YYZ","193","Y",0,"CR7"
"AY","2350","LHR","507","YUL","146","Y",0,"777"
"AY","2350","LHR","507","YVR","156","Y",0,"744"
"AY","2350","LHR","507","YYC","178","Y",0,"767"
"AY","2350","LHR","507","YYZ","193","Y",0,"788 744"
"AY","2350","YUL","146","JFK","3797","Y",0,"ERD"
"AY","2350","YUL","146","LHR","507","Y",0,"777"
"AY","2350","YVR","156","LHR","507","Y",0,"744"
"AY","2350","YYC","178","LHR","507","Y",0,"767"
"AY","2350","YYZ","193","JFK","3797","Y",0,"CR7"
"AY","2350","YYZ","193","LHR","507","Y",0,"788 744"
"AZ","596","CDG","1382","YUL","146","Y",0,"744 343"
"AZ","596","CDG","1382","YYZ","193","Y",0,"772"
"AZ","596","FCO","1555","YYZ","193","",0,"332"
"AZ","596","JFK","3797","YUL","146","Y",0,"ERJ"
"AZ","596","JFK","3797","YYZ","193","Y",0,"CR7"
"AZ","596","YUL","146","CDG","1382","Y",0,"744 343"
"AZ","596","YUL","146","JFK","3797","Y",0,"CRJ"
"AZ","596","YYZ","193","CDG","1382","Y",0,"772"
"AZ","596","YYZ","193","DTW","3645","Y",0,"CRJ"
"AZ","596","YYZ","193","FCO","1555","",0,"332"
"BA","1355","LHR","507","YUL","146","",0,"777"
"BA","1355","LHR","507","YVR","156","",0,"744"
"BA","1355","LHR","507","YYC","178","",0,"767"
"BA","1355","LHR","507","YYZ","193","",0,"788 744"
"BA","1355","YUL","146","LHR","507","",0,"777"
"BA","1355","YVR","156","LHR","507","",0,"744"
"BA","1355","YYC","178","LHR","507","",0,"767"
"BA","1355","YYZ","193","LHR","507","",0,"788 744"
"BH","2692","YPR","108","YVR","156","",0,"DH1"
"BH","2692","YVR","156","YPR","108","",0,"DH1"
"BH","2692","YVR","156","YXT","173","",0,"DH1"
"BH","2692","YVR","156","YYD","179","",0,"DH1"
"BH","2692","YXT","173","YVR","156","",0,"DH1"
"BH","2692","YXT","173","YYD","179","",0,"DH1"
"BH","2692","YYD","179","YVR","156","",0,"DH1"
"BH","2692","YYD","179","YXT","173","",0,"DH1"
"BR","2091","TPE","2276","YVR","156","",0,"744"
"BR","2091","TPE","2276","YYZ","193","",0,"77W"
"BR","2091","YVR","156","TPE","2276","",0,"744"
"BR","2091","YYZ","193","TPE","2276","",0,"77W"
"BW","1663","GEO","4304","YYZ","193","",0,"767 738"
"BW","1663","GND","2882","YYZ","193","",0,"738"
"BW","1663","KIN","1779","YYZ","193","",0,"738"
"BW","1663","POS","2902","YYZ","193","",0,"738"
"BW","1663","YYZ","193","GEO","4304","",0,"767 738"
"BW","1663","YYZ","193","GND","2882","",0,"738"
"BW","1663","YYZ","193","KIN","1779","",0,"738"
"BW","1663","YYZ","193","POS","2902","",0,"738"
"CA","751","PEK","3364","YVR","156","",0,"330"
"CA","751","PEK","3364","YYZ","193","Y",0,"77W"
"CA","751","PVG","3406","YVR","156","Y",0,"763"
"CA","751","PVG","3406","YYZ","193","Y",0,"77L"
"CA","751","YVR","156","PEK","3364","",0,"330"
"CA","751","YVR","156","PVG","3406","Y",0,"763"
"CA","751","YYZ","193","PEK","3364","Y",0,"77W"
"CA","751","YYZ","193","PVG","3406","Y",0,"77L"
"CI","1756","TPE","2276","YVR","156","",0,"343"
"CI","1756","YVR","156","TPE","2276","",0,"343"
"CM","1889","PTY","1871","YYZ","193","",0,"738"
"CM","1889","YYZ","193","PTY","1871","",0,"738"
"CU","1936","CMW","1904","YUL","146","",0,"320"
"CU","1936","CMW","1904","YYZ","193","",0,"320"
"CU","1936","HOG","1910","YUL","146","",0,"320"
"CU","1936","SCU","1905","YUL","146","",0,"320"
"CU","1936","SNU","1918","YUL","146","",0,"320"
"CU","1936","SNU","1918","YYZ","193","",0,"320"
"CU","1936","VRA","1923","YUL","146","",0,"320"
"CU","1936","YUL","146","CCC","1901","",0,"320"
"CU","1936","YUL","146","CMW","1904","",0,"320"
"CU","1936","YUL","146","CYO","1903","",0,"320"
"CU","1936","YUL","146","HOG","1910","",0,"320"
"CU","1936","YUL","146","SNU","1918","",0,"320"
"CU","1936","YYZ","193","CMW","1904","",0,"320"
"CU","1936","YYZ","193","SNU","1918","",0,"320"
"CX","1680","HKG","3077","YVR","156","",0,"77W"
"CX","1680","HKG","3077","YYZ","193","",0,"77W"
"CX","1680","JFK","3797","YVR","156","",0,"77W"
"CX","1680","YVR","156","HKG","3077","",0,"77W"
"CX","1680","YVR","156","JFK","3797","",0,"77W"
"CX","1680","YYZ","193","HKG","3077","",0,"77W"
"CZ","1767","CAN","3370","YVR","156","",0,"787"
"CZ","1767","YVR","156","CAN","3370","",0,"787"
"DE","1868","FRA","340","YHZ","73","",0,"767"
"DE","1868","FRA","340","YVR","156","",0,"767"
"DE","1868","YHZ","73","FRA","340","",0,"767"
"DE","1868","YVR","156","FRA","340","",0,"767"
"DL","2009","AMS","580","YUL","146","Y",0,"M11"
"DL","2009","AMS","580","YVR","156","Y",0,"333"
"DL","2009","AMS","580","YYC","178","Y",0,"332"
"DL","2009","AMS","580","YYZ","193","Y",0,"M11 333 747 74M 332"
"DL","2009","ATL","3682","YUL","146","Y",0,"CR9 CR7"
"DL","2009","ATL","3682","YYZ","193","Y",0,"CR7 CR9"
"DL","2009","CDG","1382","YUL","146","Y",0,"744 343"
"DL","2009","CDG","1382","YYZ","193","Y",0,"772"
"DL","2009","CVG","3488","YYZ","193","Y",0,"CRJ"
"DL","2009","DFW","3670","YYC","178","Y",0,"73W"
"DL","2009","DTW","3645","YOW","100","Y",0,"CRJ"
"DL","2009","DTW","3645","YUL","146","Y",0,"CRJ ERJ"
"DL","2009","DTW","3645","YYZ","193","Y",0,"CR7 CRJ"
"DL","2009","FCO","1555","YYZ","193","Y",0,"332"
"DL","2009","FLL","3533","YYZ","193","Y",0,"73H 73W"
"DL","2009","HNL","3728","YVR","156","Y",0,"73H"
"DL","2009","JFK","3797","YUL","146","",0,"ERJ CRJ"
"DL","2009","JFK","3797","YYC","178","Y",0,"736"
"DL","2009","JFK","3797","YYZ","193","",0,"CRJ CR7 ERJ"
"DL","2009","LAS","3877","YVR","156","Y",0,"73H 73W"
"DL","2009","LAS","3877","YYC","178","Y",0,"73H 73W"
"DL","2009","LAS","3877","YYZ","193","Y",0,"73H"
"DL","2009","LAX","3484","YEG","49","Y",0,"73H"
"DL","2009","LAX","3484","YYC","178","Y",0,"73W"
"DL","2009","LGA","3697","YHZ","73","Y",0,"CR7"
"DL","2009","LGA","3697","YUL","146","Y",0,"ERJ CR7"
"DL","2009","LGA","3697","YYZ","193","Y",0,"736 73W"
"DL","2009","MCO","3878","YYZ","193","Y",0,"73W 73H"
"DL","2009","MSP","3858","YEG","49","Y",0,"E75"
"DL","2009","MSP","3858","YQR","120","Y",0,"CRJ"
"DL","2009","MSP","3858","YUL","146","Y",0,"CR9"
"DL","2009","MSP","3858","YVR","156","Y",0,"E75"
"DL","2009","MSP","3858","YWG","160","Y",0,"E70 CRJ CR9"
"DL","2009","MSP","3858","YXE","166","Y",0,"E75"
"DL","2009","MSP","3858","YYC","178","",0,"319 320"
"DL","2009","MSP","3858","YYZ","193","Y",0,"CRJ"
"DL","2009","ORD","3830","YVR","156","Y",0,"73W"
"DL","2009","ORD","3830","YYC","178","Y",0,"73W"
"DL","2009","SEA","3577","YVR","156","Y",0,"DH4"
"DL","2009","SLC","3536","YVR","156","Y",0,"CR9 CR7"
"DL","2009","SLC","3536","YYC","178","Y",0,"CR9 CR7"
"DL","2009","SNA","3867","YVR","156","Y",0,"73W"
"DL","2009","YEG","49","LAX","3484","Y",0,"73H"
"DL","2009","YEG","49","MSP","3858","Y",0,"E75"
"DL","2009","YHZ","73","LGA","3697","Y",0,"CR7"
"DL","2009","YOW","100","DTW","3645","Y",0,"CRJ"
"DL","2009","YQR","120","MSP","3858","Y",0,"CRJ"
"DL","2009","YUL","146","AMS","580","Y",0,"M11"
"DL","2009","YUL","146","ATL","3682","Y",0,"CR9 CR7"
"DL","2009","YUL","146","CDG","1382","Y",0,"744 343"
"DL","2009","YUL","146","DTW","3645","",0,"ERJ"
"DL","2009","YUL","146","JFK","3797","",0,"ERJ"
"DL","2009","YUL","146","LGA","3697","",0,"ERJ CR7"
"DL","2009","YUL","146","MSP","3858","Y",0,"CR9"
"DL","2009","YVR","156","AMS","580","Y",0,"333"
"DL","2009","YVR","156","HNL","3728","Y",0,"73H"
"DL","2009","YVR","156","LAS","3877","Y",0,"73H 73W"
"DL","2009","YVR","156","MSP","3858","Y",0,"E75"
"DL","2009","YVR","156","ORD","3830","Y",0,"73W"
"DL","2009","YVR","156","SEA","3577","Y",0,"DH4"
"DL","2009","YVR","156","SLC","3536","Y",0,"CR9 CR7"
"DL","2009","YVR","156","SNA","3867","Y",0,"73W"
"DL","2009","YWG","160","MSP","3858","Y",0,"CR9 CRJ E70"
"DL","2009","YXE","166","MSP","3858","Y",0,"E75"
"DL","2009","YYC","178","AMS","580","Y",0,"332"
"DL","2009","YYC","178","DFW","3670","Y",0,"73W"
"DL","2009","YYC","178","JFK","3797","Y",0,"736"
"DL","2009","YYC","178","LAS","3877","Y",0,"73H 73W"
"DL","2009","YYC","178","LAX","3484","Y",0,"73W"
"DL","2009","YYC","178","MSP","3858","",0,"319"
"DL","2009","YYC","178","ORD","3830","Y",0,"73W"
"DL","2009","YYC","178","SLC","3536","Y",0,"CR7 CR9"
"DL","2009","YYZ","193","AMS","580","Y",0,"M11 333 747 74M 332"
"DL","2009","YYZ","193","ATL","3682","",0,""
"DL","2009","YYZ","193","CDG","1382","Y",0,"772"
"DL","2009","YYZ","193","CVG","3488","Y",0,"CRJ"
"DL","2009","YYZ","193","DTW","3645","Y",0,"CR7 CRJ"
"DL","2009","YYZ","193","FCO","1555","Y",0,"332"
"DL","2009","YYZ","193","FLL","3533","Y",0,"73H 73W"
"DL","2009","YYZ","193","JFK","3797","",0,"CR7 ERJ"
"DL","2009","YYZ","193","LAS","3877","Y",0,"73H"
"DL","2009","YYZ","193","LGA","3697","Y",0,"736 73W"
"DL","2009","YYZ","193","MCO","3878","Y",0,"73H 73W"
"DL","2009","YYZ","193","MSP","3858","Y",0,"CRJ"
"EI","837","DUB","599","YYZ","193","",0,"757"
"EI","837","YYZ","193","DUB","599","",0,"757"
"EK","2183","DXB","2188","YYZ","193","",0,"388"
"EK","2183","YYZ","193","DXB","2188","",0,"388"
"ET","2220","LHR","507","YYZ","193","",0,"77L"
"ET","2220","YYZ","193","ADD","1107","",0,"788"
"EY","2222","AUH","2179","YYZ","193","",0,"77W"
"EY","2222","BRU","302","YYZ","193","",0,"330"
"EY","2222","ORD","3830","YUL","146","Y",0,"CRJ"
"EY","2222","ORD","3830","YYZ","193","Y",0,"EMJ"
"EY","2222","YUL","146","ORD","3830","Y",0,"CRJ"
"EY","2222","YYZ","193","AUH","2179","",0,"77W"
"EY","2222","YYZ","193","BRU","302","",0,"330"
"EY","2222","YYZ","193","ORD","3830","Y",0,"EMJ"
"FI","2835","KEF","16","YEG","49","",0,"75W"
"FI","2835","KEF","16","YYZ","193","",0,"75W"
"FI","2835","YEG","49","KEF","16","",0,"75W"
"FI","2835","YYZ","193","KEF","16","",0,"75W"
"FS","4513","YUL","146","TUN","287","",0,"332"
"HU","2660","PEK","3364","YYZ","193","",0,"787"
"HU","2660","YYZ","193","PEK","3364","",0,"787"
"HW","2748","YEV","54","YGH","4239","",0,"DHT"
"HW","2748","YGH","4239","YEV","54","",0,"DHT"
"HW","2748","YGH","4239","YVQ","155","",0,"DHT"
"HW","2748","YVQ","155","YGH","4239","",0,"DHT"
"HW","2748","YVQ","155","ZFN","4238","",0,"DHT"
"HW","2748","YWJ","4237","YZF","196","",0,"DHT"
"HW","2748","YWJ","4237","ZFN","4238","",0,"DHT"
"HW","2748","YZF","196","YWJ","4237","",0,"DHT"
"HW","2748","ZFN","4238","YVQ","155","",0,"DHT"
"HW","2748","ZFN","4238","YWJ","4237","",0,"DHT"
"IB","2822","LHR","507","YUL","146","Y",0,"777"
"IB","2822","LHR","507","YVR","156","Y",0,"744"
"IB","2822","LHR","507","YYC","178","Y",0,"767"
"IB","2822","LHR","507","YYZ","193","Y",0,"788 744"
"IB","2822","YUL","146","LHR","507","Y",0,"777"
"IB","2822","YVR","156","LHR","507","Y",0,"744"
"IB","2822","YYC","178","LHR","507","Y",0,"767"
"IB","2822","YYZ","193","LHR","507","Y",0,"788 744"
"J3","3734","YEG","49","YHY","72","",0,"J31"
"J3","3734","YEG","49","YMM","90","",0,"J31"
"J3","3734","YEG","49","YSM","136","",0,"J31"
"J3","3734","YHY","72","YEG","49","",0,"J31"
"J3","3734","YHY","72","YSM","136","",0,"J31"
"J3","3734","YLW","87","YQF","112","",0,"J31"
"J3","3734","YMM","90","YEG","49","",0,"J31"
"J3","3734","YMM","90","YPY","109","",0,"J31"
"J3","3734","YMM","90","YQF","112","",0,"J31"
"J3","3734","YPY","109","YMM","90","",0,"J31"
"J3","3734","YPY","109","YSM","136","",0,"J31"
"J3","3734","YQF","112","YLW","87","",0,"J31"
"J3","3734","YQF","112","YMM","90","",0,"J31"
"J3","3734","YSM","136","YEG","49","",0,"J31"
"J3","3734","YSM","136","YHY","72","",0,"J31"
"J3","3734","YSM","136","YPY","109","",0,"J31"
"J3","3734","YSM","136","YZF","196","",0,"J31"
"J3","3734","YZF","196","YSM","136","",0,"J31"
"JB","2731","CXH","5500","YWH","4106","",0,"S76"
"JB","2731","YWH","4106","CXH","5500","",0,"S76"
"JJ","4867","GRU","2564","YYZ","193","Y",0,"763"
"JJ","4867","YYZ","193","GRU","2564","Y",0,"763"
"JL","2987","NRT","2279","YVR","156","",0,"788"
"JL","2987","YEG","49","YVR","156","Y",0,"73W"
"JL","2987","YEG","49","YZF","196","Y",0,"73W"
"JL","2987","YVR","156","NRT","2279","",0,"788"
"JL","2987","YVR","156","YEG","49","Y",0,"73W"
"JL","2987","YZF","196","YEG","49","Y",0,"73W"
"JV","1434","YAG","5479","YQK","115","",0,"SWM"
"JV","1434","YAG","5479","YQT","121","",0,"SWM"
"JV","1434","YAM","21","YQT","121","",0,"SWM"
"JV","1434","YAM","21","YSB","133","",0,"SWM"
"JV","1434","YFO","58","YQD","5524","",0,"SWM"
"JV","1434","YHD","67","YQK","115","",0,"SWM"
"JV","1434","YHD","67","YQT","121","",0,"SWM"
"JV","1434","YHD","67","YRL","5527","",0,"SWM"
"JV","1434","YHD","67","YXL","169","",0,"SWM"
"JV","1434","YQD","5524","YFO","58","",0,"SWM"
"JV","1434","YQD","5524","YWG","160","",0,"SWM"
"JV","1434","YQK","115","YAG","5479","",0,"SWM"
"JV","1434","YQK","115","YHD","67","",0,"SWM"
"JV","1434","YQK","115","YWG","160","",0,"SWM"
"JV","1434","YQT","121","YAG","5479","",0,"SWM"
"JV","1434","YQT","121","YAM","21","",0,"SWM"
"JV","1434","YQT","121","YTS","143","",0,"SWM"
"JV","1434","YQT","121","YWG","160","",0,"SWM"
"JV","1434","YQT","121","YXL","169","",0,"SWM"
"JV","1434","YRL","5527","YHD","67","",0,"SWM"
"JV","1434","YRL","5527","YWG","160","",0,"SWM"
"JV","1434","YRL","5527","YXL","169","",0,"SWM"
"JV","1434","YSB","133","YAM","21","",0,"SWM"
"JV","1434","YSB","133","YQT","121","",0,"SWM"
"JV","1434","YSB","133","YTS","143","",0,"SWM"
"JV","1434","YSB","133","YYB","177","",0,"SWM"
"JV","1434","YTS","143","YSB","133","",0,"SWM"
"JV","1434","YTS","143","YYU","190","",0,"SWM"
"JV","1434","YWG","160","YFO","58","",0,"SWM"
"JV","1434","YWG","160","YQD","5524","",0,"SWM"
"JV","1434","YWG","160","YQK","115","",0,"SWM"
"JV","1434","YWG","160","YRL","5527","",0,"SWM"
"JV","1434","YXL","169","YAG","5479","",0,"SWM"
"JV","1434","YXL","169","YHD","67","",0,"SWM"
"JV","1434","YXL","169","YQT","121","",0,"SWM"
"JV","1434","YXL","169","YRL","5527","",0,"SWM"
"JV","1434","YYB","177","YSB","133","",0,"SWM"
"JV","1434","YYU","190","YQT","121","",0,"SWM"
"JV","1434","YYU","190","YTS","143","",0,"SWM"
"KE","3163","ICN","3930","YVR","156","",0,"772"
"KE","3163","ICN","3930","YYZ","193","",0,"772"
"KE","3163","YVR","156","ICN","3930","",0,"772"
"KE","3163","YYZ","193","ICN","3930","",0,"772"
"KL","3090","AMS","580","YUL","146","",0,"M11"
"KL","3090","AMS","580","YVR","156","",0,"330"
"KL","3090","AMS","580","YYC","178","",0,"330"
"KL","3090","AMS","580","YYZ","193","",0,"M11 330 747 74M"
"KL","3090","YEG","49","YMM","90","Y",0,"73W"
"KL","3090","YEG","49","YWG","160","Y",0,"737"
"KL","3090","YHZ","73","YYT","189","Y",0,"73W"
"KL","3090","YHZ","73","YYZ","193","Y",0,"73W"
"KL","3090","YOW","100","YYZ","193","Y",0,"737"
"KL","3090","YUL","146","AMS","580","",0,"M11"
"KL","3090","YVR","156","AMS","580","",0,"330"
"KL","3090","YWG","160","YEG","49","Y",0,"73W"
"KL","3090","YWG","160","YUL","146","Y",0,"73W"
"KL","3090","YYC","178","AMS","580","",0,"330"
"KL","3090","YYC","178","YEG","49","Y",0,"737"
"KL","3090","YYC","178","YYZ","193","Y",0,"737"
"KL","3090","YYT","189","YHZ","73","Y",0,"737"
"KL","3090","YYZ","193","AMS","580","",0,"M11 330 747 74M"
"KL","3090","YYZ","193","YHZ","73","Y",0,"737"
"KL","3090","YYZ","193","YQR","120","Y",0,"73W"
"KL","3090","YYZ","193","YUL","146","Y",0,"73W"
"KL","3090","YYZ","193","YWG","160","Y",0,"737"
"LH","3320","BRU","302","YUL","146","Y",0,"333"
"LH","3320","CDG","1382","YUL","146","Y",0,"77W"
"LH","3320","CDG","1382","YYZ","193","Y",0,"77W"
"LH","3320","CPH","609","YYZ","193","Y",0,"763"
"LH","3320","FCO","1555","YYZ","193","Y",0,"333"
"LH","3320","FRA","340","YOW","100","Y",0,"333"
"LH","3320","FRA","340","YUL","146","Y",0,"333"
"LH","3320","FRA","340","YVR","156","",0,"744"
"LH","3320","FRA","340","YYC","178","Y",0,"77W"
"LH","3320","FRA","340","YYZ","193","",0,"744"
"LH","3320","GVA","1665","YUL","146","Y",0,"333"
"LH","3320","LHR","507","YEG","49","Y",0,"763"
"LH","3320","LHR","507","YHZ","73","Y",0,"763"
"LH","3320","LHR","507","YOW","100","Y",0,"763"
"LH","3320","LHR","507","YUL","146","Y",0,"77W"
"LH","3320","LHR","507","YVR","156","Y",0,"77W"
"LH","3320","LHR","507","YYC","178","Y",0,"333"
"LH","3320","LHR","507","YYT","189","Y",0,"319"
"LH","3320","LHR","507","YYZ","193","Y",0,"77L 763 77W 333"
"LH","3320","MUC","346","YUL","146","",0,"333"
"LH","3320","MUC","346","YVR","156","",0,"333"
"LH","3320","MUC","346","YYZ","193","Y",0,"77W"
"LH","3320","VIE","1613","YYZ","193","Y",0,"767"
"LH","3320","YEG","49","LHR","507","Y",0,"763"
"LH","3320","YHZ","73","LHR","507","Y",0,"763"
"LH","3320","YOW","100","FRA","340","Y",0,"333"
"LH","3320","YOW","100","LHR","507","Y",0,"763"
"LH","3320","YUL","146","BRU","302","Y",0,"333"
"LH","3320","YUL","146","CDG","1382","Y",0,"77W"
"LH","3320","YUL","146","FRA","340","Y",0,"333"
"LH","3320","YUL","146","GVA","1665","Y",0,"333"
"LH","3320","YUL","146","LHR","507","Y",0,"77W"
"LH","3320","YUL","146","MUC","346","",0,"333"
"LH","3320","YUL","146","YYZ","193","Y",0,"333"
"LH","3320","YVR","156","FRA","340","",0,"744"
"LH","3320","YVR","156","LHR","507","Y",0,"77W"
"LH","3320","YVR","156","MUC","346","",0,"333"
"LH","3320","YYC","178","FRA","340","Y",0,"77W"
